charge	min	max	01026.peak.table	01038.peak.table
pos	589.1065442997734	589.1068388530456	1	0
pos	589.1716441533532	589.1719387391753	1	1
pos	589.1719387391753	589.1722333251447	1	0
pos	589.1972736709081	589.197568269545	0	1
pos	589.2450005710635	589.2452951935638	0	1
pos	589.2812402439024	589.2815348845226	0	1
pos	589.2833027313372	589.2835973729887	1	0
pos	589.2856598686735	589.2859545115035	1	0
pos	589.3958665635364	589.3961612614697	1	0
neg	589.3991082489072	589.3994029484613	0	1
neg	589.4002870480078	589.4005817481514	1	0
pos	589.4070651885896	589.4073598921223	1	1
pos	589.4079492996295	589.4082440036042	1	0
pos	589.4462620519118	589.446556775043	1	0
pos	589.4468514983214	589.4471462217472	1	0
pos	589.4471462217472	589.4474409453203	0	1
neg	589.4489145653964	589.4492092898538	1	0
pos	589.7301486963812	589.7304435614556	1	0
neg	589.9003103464004	589.9006052965556	1	0
neg	589.9035548062188	589.9038497579962	1	0
neg	589.9041447099212	589.9044396619936	0	1
neg	590.1714317566349	590.1717268423508	0	1
pos	590.1935635947654	590.1938586915472	1	0
neg	590.2189424573004	590.2192375667717	1	0
pos	590.3124995505066	590.3127947067563	1	0
pos	590.3127947067563	590.3130898631538	0	1
pos	590.3160414352445	590.3163365932653	1	0
pos	590.3337511777074	590.334046344583	1	0
pos	590.3408352234558	590.3411303938734	1	0
pos	590.3458531406275	590.3461483135541	1	0
pos	590.3550035699806	590.3552987474824	1	0
pos	590.3913115100864	590.3916067057422	2	0
pos	590.4063666767208	590.4066618799042	1	0
pos	590.4435634402133	590.4438586619951	1	0
pos	590.4645245535356	590.464819785798	1	0
pos	590.5339081940435	590.5342034609977	1	0
pos	590.5454237146521	590.545718987364	1	0
neg	590.6774253345018	590.6777206732145	0	1
neg	590.6777206732145	590.6780160120749	1	0
pos	590.7234999590515	590.7237953208015	0	1
pos	590.7955726043806	590.7958680021669	1	0
neg	590.8998571997329	590.9001526496615	1	0
neg	590.9001526496615	590.9004480997379	0	1
neg	590.9013344508534	590.9016299015207	1	0
neg	590.9019253523356	590.9022208032984	0	1
neg	590.9084253076401	590.9087207618528	2	0
neg	591.0484871661165	591.0487826903601	0	1
pos	591.0650367513151	591.0653322838335	0	1
neg	591.1309441607149	591.131239726187	1	0
neg	591.1315352918069	591.1318308575746	0	1
neg	591.1779409271305	591.178236516101	3	0
neg	591.178236516101	591.1785321052193	0	1
pos	591.2385397565713	591.2388353758412	1	0
pos	591.239130995259	591.2394266148245	0	1
neg	591.3050578172441	591.3053534697731	1	0
neg	591.3396501662994	591.3399458361246	1	0
neg	591.3414241874677	591.3417198581799	0	2
neg	591.3937602062666	591.3940559031468	0	1
pos	591.463548769979	591.4638445017533	0	1
neg	591.4638445017533	591.4641402336756	1	0
neg	591.4641402336756	591.4644359657458	2	0
neg	591.4647316979638	591.4650274303297	1	0
neg	591.4650274303297	591.4653231628434	0	1
pos	591.519740462135	591.5200362220053	1	0
pos	591.5383736227744	591.5386693919613	1	0
pos	591.557598927523	591.5578947063225	1	0
pos	591.6667513462536	591.6670471796293	1	0
neg	591.9008017683516	591.9010977187526	1	0
neg	591.9013936693015	591.9016896199984	0	1
pos	592.1968260951876	592.1971221936006	0	1
pos	592.2092623560086	592.2095584606399	2	0
pos	592.2436114807575	592.2439076025634	2	0
pos	592.2442037245172	592.2444998466191	1	0
pos	592.2444998466191	592.2447959688691	0	3
neg	592.2986926840991	592.2989888334455	1	0
pos	592.3135003328108	592.313796489561	1	0
neg	592.3262352067854	592.3265313699031	1	0
neg	592.3265313699031	592.3268275331689	0	1
pos	592.3703651441017	592.3706613292843	1	0
pos	592.4953684472983	592.4956646949826	1	0
neg	592.5389184464398	592.539214715899	1	0
pos	592.5504730651196	592.5507693403562	0	1
neg	592.6743290255406	592.6746253627051	1	0
neg	592.6746253627051	592.6749217000179	0	1
pos	592.9170788022469	592.9173752607863	1	0
neg	593.0887531023208	593.0890496466974	0	1
pos	593.1181117148834	593.1184082739393	1	0
neg	593.1252291731504	593.125525735765	1	0
neg	593.1258222985279	593.1261188614391	0	1
neg	593.1501409496947	593.1504375247652	1	0
pos	593.1800957806811	593.180392370729	0	1
pos	593.1922560942489	593.192552690377	1	0
neg	593.1934424796511	593.1937390763724	1	0
neg	593.2738256168568	593.2741222537696	1	0
neg	593.2821315064812	593.282428147547	1	0
neg	593.3114996915092	593.3117963472591	2	0
pos	593.3174328346894	593.3177294934059	1	0
pos	593.4785403468039	593.4788370860741	0	1
pos	593.4788370860741	593.4791338254927	1	0
pos	593.4791338254927	593.4794305650596	1	1
pos	593.8020742254281	593.8023711264652	1	0
pos	593.9113438322813	593.9116407879533	1	0
neg	594.1462821660577	594.1465792391989	1	0
pos	594.2125331533894	594.212830259656	0	1
pos	594.224120407866	594.2244175199263	1	0
pos	594.2244175199263	594.2247146321351	0	1
pos	594.2253088569984	594.2256059696529	1	0
neg	594.3426799161815	594.3429770875215	2	0
neg	594.351297945368	594.351595121017	1	0
neg	594.3777471600097	594.3780443488833	1	0
pos	594.3860685046402	594.3863656976745	1	0
pos	594.5881940768294	594.5884913709265	1	0
pos	594.5896805488012	594.5899778436415	1	0
pos	594.6690635500171	594.669360884549	1	0
pos	594.670847559438	594.6711448948619	1	0
pos	594.7606496148659	594.7609469951907	1	0
pos	594.8123960293891	594.8126934355871	1	0
neg	594.8534394904436	594.8537369171635	1	0
neg	594.8629572192391	594.8632546507177	0	1
neg	594.8632546507177	594.8635520823451	1	0
pos	594.9203642501118	594.920661710294	1	0
pos	595.0045514167201	595.0048489189959	1	0
pos	595.0720882490735	595.0723857851177	0	1
neg	595.0857750610814	595.086072603969	0	1
neg	595.1179105525557	595.1182081115111	1	0
neg	595.1185056706151	595.118803229868	0	1
pos	595.1217788305797	595.1220763914691	1	0
pos	595.1458817446805	595.1461793176214	1	0
pos	595.1515356560005	595.1518332317684	1	0
pos	595.1670097932241	595.167307376729	1	0
pos	595.2205772212193	595.2208748315079	1	0
neg	595.2604583259304	595.2607559561595	1	0
pos	595.2985562048619	595.2988538541401	1	0
neg	595.2991515035671	595.299449153143	1	0
neg	595.3086763638099	595.3089740181481	1	0
pos	595.3208803137162	595.3211779741564	0	1
pos	595.3333821803482	595.3336798470393	1	0
neg	595.3333821803482	595.3336798470393	1	1
pos	595.3384425343388	595.3387402035601	1	0
neg	595.3461819824643	595.3464796555553	1	0
neg	595.3568983075089	595.3571959859581	1	0
neg	595.3571959859581	595.3574936645562	0	1
pos	595.3741639035957	595.3744615906777	0	1
neg	595.3816061252986	595.3819038161017	0	1
pos	595.4730041936248	595.4733019301269	1	0
pos	595.5277902164405	595.5280879803356	1	0
pos	595.5495273720528	595.5498251468165	0	1
pos	595.5498251468165	595.5501229217291	1	0
pos	595.5667985544623	595.5670963378616	1	0
pos	595.570074180044	595.5703719650811	1	0
pos	595.6022358243703	595.6025336254883	1	0
pos	595.7291125807926	595.729410445349	1	0
pos	595.86793360136	595.8682315353269	0	1
pos	596.0038069452448	596.0041049471483	1	0
pos	596.0681788163299	596.0684768504194	1	0
pos	596.1480572840703	596.148355358099	1	0
neg	596.1710094203668	596.1713075058715	1	0
pos	596.174288369116	596.1745864562602	1	0
neg	596.1841253235704	596.1844234156331	1	0
neg	596.294727709237	596.2950258566009	1	0
pos	596.3000943845954	596.3003925346426	1	0
pos	596.3027777403871	596.3030758917761	0	1
pos	596.3030758917761	596.3033740433141	1	0
pos	596.3039703468372	596.3042684988225	1	0
neg	596.3206670875884	596.320965247922	2	1
neg	596.320965247922	596.3212634084047	0	1
neg	596.3376624645367	596.337960633368	0	1
pos	596.4014739923321	596.4017721930691	1	0
pos	596.508537638838	596.5088358931068	0	1
neg	596.7113849730442	596.7116833287367	1	0
neg	596.7128767529987	596.7131751094371	0	1
pos	596.757930264685	596.7582286436502	1	0
pos	596.7588254020282	596.7591237814408	0	1
pos	596.8080600237221	596.8083584277522	0	1
pos	596.8331264823722	596.8334248989355	1	0
neg	596.8841578834976	596.8844563255765	1	0
neg	596.8844563255765	596.8847547678047	0	1
pos	596.9405660875688	596.9408645578518	0	1
pos	597.082654814683	597.0829533560104	0	1
neg	597.0972835152711	597.0975820639129	1	0
neg	597.0975820639129	597.097880612704	1	2
neg	597.097880612704	597.0981791616443	0	1
neg	597.0981791616443	597.098477710734	0	1
neg	597.1154952555954	597.1157938133431	0	1
pos	597.1623706500958	597.1626692312811	0	1
pos	597.1641621394474	597.1644607215285	1	0
pos	597.1990972560455	597.1993958555942	1	0
pos	597.1996944552922	597.1999930551394	0	2
pos	597.1999930551394	597.200291655136	0	1
pos	597.200291655136	597.2005902552819	0	1
pos	597.2119371714571	597.2122357774257	0	1
pos	597.2238815266593	597.2241801386001	1	1
pos	597.3048108252212	597.3051094776267	1	0
pos	597.3051094776267	597.3054081301815	1	0
pos	597.3054081301815	597.3057067828856	1	0
pos	597.3101865913667	597.3104852464601	0	1
pos	597.3116798683268	597.3119785241668	1	0
pos	597.3149650907798	597.3152637482624	1	0
pos	597.346623614963	597.3469222882749	1	0
pos	597.3654403252671	597.3657390079873	1	0
pos	597.4894064842039	597.4897052289072	1	0
pos	597.4938876704374	597.4941864173812	1	0
pos	597.5288420765391	597.5291408409603	1	0
pos	597.5566278067647	597.5569265850786	1	0
pos	597.8082520473862	597.8085509515123	1	0
pos	598.0665609384318	598.0668599717123	1	0
neg	598.1757180188092	598.1760171066683	1	1
pos	598.2122078414192	598.2125069475231	1	0
neg	598.2478025178228	598.2481016417241	1	0
neg	598.3127159096642	598.3130150660222	1	0
pos	598.3192973840928	598.3195965437416	1	1
neg	598.3357513869012	598.3360505547769	1	0
neg	598.3360505547769	598.3363497228022	2	1
pos	598.4844562597793	598.4847555020075	1	0
pos	598.5218626978881	598.5221619588194	0	1
pos	598.5496946046362	598.5499938794835	1	0
pos	598.5559794078544	598.5562786858441	1	0
pos	598.5724399195061	598.5727392057261	1	0
neg	598.7089299609771	598.7092293154421	1	1
pos	598.7559304449809	598.7562298229461	0	1
pos	598.7999406122261	598.8002400121965	1	0
pos	598.932888922541	598.9331883889855	1	0
pos	598.9370814663898	598.9373809349306	1	0
pos	598.9379798724614	598.9382793414513	0	1
pos	599.0017701481512	599.0020696490363	0	1
neg	599.094023501029	599.0943230480408	1	0
neg	599.0943230480408	599.0946225952024	1	0
neg	599.0946225952024	599.0949221425137	0	1
neg	599.0949221425137	599.0952216899749	0	1
neg	599.0955212375858	599.0958207853464	0	1
neg	599.1122961428367	599.1125956989848	1	0
neg	599.1131948117304	599.1134943683279	0	1
pos	599.2033681103898	599.2036677120739	0	1
pos	599.2294340173192	599.2297336320363	0	1
pos	599.4880572474261	599.4883569914548	0	1
pos	599.5006466256706	599.500946375994	0	1
pos	599.5024451298589	599.5027448810815	1	0
pos	599.6640327714027	599.6643326034192	1	0
pos	599.8220650243862	599.8223649354188	1	0
pos	599.9078456914227	599.9081456453456	1	0
pos	600.0731430302712	600.0734430668427	1	0
neg	600.1727634153862	600.173063501768	0	1
pos	600.2928099423258	600.2931100887308	1	0
pos	600.3084177543851	600.3087179085941	1	0
neg	600.3255267838189	600.3258269465823	1	0
neg	600.3357324019717	600.3360325698379	1	0
pos	600.3429364721848	600.3432366436531	1	0
neg	600.3519416815208	600.3522418574917	1	0
neg	600.3522418574917	600.3525420336126	0	1
pos	600.4840336052648	600.4843338472816	0	1
pos	600.557897665489	600.5581979444379	0	1
pos	600.5852236646666	600.5855239572785	1	0
pos	600.6816253050029	600.6819256458156	1	0
neg	600.7062537503663	600.7065541034932	1	1
pos	600.7975680178284	600.7978684166125	0	1
pos	600.8744750092607	600.8747754464982	0	1
pos	600.8825868674014	600.8828873086949	1	0
pos	600.8828873086949	600.8831877501385	0	1
neg	600.9030172175642	600.9033176690729	0	1
pos	600.9225468780994	600.9228473393729	0	2
pos	600.934865913502	600.935166380935	0	1
neg	601.0190026631432	601.0193031726445	1	0
neg	601.0193031726445	601.0196036822962	0	1
pos	601.0403392111278	601.0406397312975	0	1
pos	601.0749000156105	601.0752005530605	1	0
pos	601.0914297985145	601.0917303442294	1	0
neg	601.0917303442294	601.0920308900946	1	0
neg	601.0926319822759	601.0929325285919	0	1
neg	601.1103644720416	601.110665027224	0	1
neg	601.139519024426	601.1398195941856	1	1
neg	601.1524436597949	601.1527442360168	1	0
neg	601.1527442360168	601.153044812389	1	0
neg	601.1533453889115	601.1536459655842	0	1
pos	601.1536459655842	601.1539465424073	0	1
neg	601.1638656618794	601.1641662438122	0	1
pos	601.1710796697486	601.1713802552885	0	1
pos	601.1957281831479	601.196028781012	1	0
pos	601.2080528188231	601.2083534228497	0	1
pos	601.2185740491792	601.2188746584662	0	1
pos	601.2305985379002	601.2308991531995	1	0
pos	601.2311997686492	601.2315003842491	1	1
pos	601.2315003842491	601.2318009999993	0	2
pos	601.2600595516564	601.2603601816862	0	1
pos	601.2973388216794	601.2976394703489	0	1
pos	601.2985414172592	601.29884206653	0	1
neg	601.3337184020595	601.3340190689188	1	0
pos	601.3364244092047	601.336725077417	1	0
pos	601.3388297591121	601.339130428527	1	0
pos	601.3574715471229	601.3577722258588	1	0
pos	601.3710022390716	601.3713029245728	2	0
neg	601.4040785455203	601.4043792475596	0	1
pos	601.407386276222	601.4076869799152	1	0
pos	601.4076869799152	601.4079876837587	0	2
pos	601.4227223562743	601.4230230676355	0	1
pos	601.6621361801433	601.6624370112114	1	0
pos	601.67176284893	601.6720636848115	0	1
neg	601.9031500652725	601.9034510168476	0	1
pos	602.1906273773458	602.1909284726595	0	1
pos	602.193036144071	602.1933372405891	1	0
pos	602.1981548053535	602.198455904431	1	0
neg	602.2249532128066	602.2252543252832	1	0
pos	602.2288676867464	602.2291688011803	0	1
neg	602.2469348192687	602.2472359427362	0	1
pos	602.3261354787372	602.326436641805	1	0
neg	602.3291471161913	602.3294482807648	1	0
pos	602.3514337013653	602.3517348770822	2	0
neg	602.4026357364919	602.4029369378098	0	1
pos	602.4628789971263	602.4631802285658	0	1
pos	602.4993290948024	602.499630344467	1	0
pos	602.6605191832746	602.6608205135342	1	0
neg	602.7033095884867	602.7036109401415	0	1
pos	602.7964344202579	602.7967358184752	0	1
pos	602.8069834475282	602.80728485102	1	0
neg	602.8829418937453	602.8832433352163	1	1
neg	602.9019330007782	602.9022344517447	0	1
pos	602.9034402571182	602.9037417088383	0	1
pos	602.9212261665026	602.9215276271158	0	1
pos	602.9218290878796	602.9221305487941	0	1
pos	603.0460437473074	603.0463452703293	0	1
pos	603.0469483168254	603.0472498402995	0	1
pos	603.0478528877003	603.0481544116268	0	1
pos	603.0882584373189	603.0885599814482	1	0
neg	603.1253494964836	603.1256510591584	1	0
pos	603.1277620021039	603.1280635659849	0	1
neg	603.149474986942	603.1497765616796	1	0
neg	603.1500781365679	603.150379711607	1	0
neg	603.150379711607	603.150681286797	0	1
pos	603.1539986238379	603.1543002008373	1	0
pos	603.1720935106973	603.1723950967441	0	1
neg	603.1775220826112	603.1778236713723	1	0
neg	603.1781252602841	603.1784268493468	1	0
pos	603.2070784979348	603.2073801014741	0	1
neg	603.2571467507444	603.2574483793178	1	0
pos	603.2975663235183	603.2978679723014	0	1
pos	603.3298435986609	603.3301452635827	1	0
pos	603.3346702555102	603.3349719228454	1	0
neg	603.3391952813753	603.339496950973	4	0
neg	603.339496950973	603.3397986207215	0	2
pos	603.3760000856266	603.3763017736267	1	0
pos	603.4221601036977	603.4224618147778	0	1
pos	603.4227635260087	603.4230652373905	0	1
pos	603.4230652373905	603.4233669489231	1	0
pos	603.4233669489231	603.4236686606066	1	0
pos	603.4257806466153	603.4260823595057	1	0
pos	603.670821192199	603.6711230276096	0	1
pos	603.6886297396492	603.6889315839641	1	0
neg	603.8839545546513	603.8842564966286	1	0
neg	603.8845584387569	603.8848603810362	0	1
pos	604.1288790921187	604.1291811565583	0	1
pos	604.1294832211489	604.1297852858905	0	1
pos	604.1300873507832	604.1303894158269	0	1
pos	604.1303894158269	604.1306914810217	1	0
pos	604.1962432007851	604.1965452989068	1	0
neg	604.2213178589083	604.2216199695672	1	0
neg	604.2403511254378	604.2406532456134	1	0
neg	604.2436744556777	604.243976577515	0	1
neg	604.3022889202098	604.3025910713543	1	0
neg	604.3273679793206	604.3276701430046	1	0
pos	604.407446640663	604.4077488443863	1	0
pos	604.4077488443863	604.4080510482607	1	0
pos	604.4784686703599	604.4787709095943	0	1
pos	604.5733792165097	604.5736815031994	0	1
neg	604.6550021117307	604.6553044392318	1	0
pos	604.7901575739927	604.7904599690715	0	1
pos	604.7904599690715	604.7907623643016	1	0
neg	604.8712048649049	604.8715073005075	1	1
neg	604.8802779987593	604.8805804388984	0	1
pos	604.997938625556	604.9982411245254	1	0
pos	605.1259091900105	605.1262117529651	0	1
neg	605.1607049214625	605.161007501815	0	1
neg	605.161007501815	605.1613100823188	0	1
neg	605.1719004952649	605.1722030812152	1	0
neg	605.1936870703951	605.1939896672386	1	0
pos	605.3543872861698	605.3546899633634	1	0
neg	605.3555979958526	605.3559006736516	1	0
neg	605.3916177165092	605.3919204123182	1	0
pos	605.6686476781672	605.668950512491	1	0
pos	605.8461345481452	605.8464374712125	1	0
neg	605.8812746342214	605.8815775748587	1	0
neg	605.8818805156476	605.8821834565879	0	1
pos	606.0118560859236	606.0121590918517	1	0
pos	606.1373134931803	606.137616561837	1	0
neg	606.1903528152937	606.1906559104702	2	0
pos	606.2543092551786	606.2546123823332	1	0
pos	606.2546123823332	606.2549155096394	1	0
neg	606.3419193106496	606.3422224816093	1	0
neg	606.3425256527205	606.3428288239834	1	0
neg	606.3428288239834	606.3431319953978	1	0
neg	606.3437383386815	606.3440415105507	1	0
pos	606.350104979768	606.3504081548206	1	0
pos	606.3864870684283	606.3867902616719	1	0
pos	606.4750259365976	606.4753291741106	1	0
pos	606.5702499667677	606.5705532518928	0	1
neg	606.7401133740842	606.7404167441409	1	0
neg	606.7407201143493	606.7410234847094	0	1
pos	606.7871375432844	606.7874409368533	0	1
pos	606.7874409368533	606.7877443305738	1	0
neg	606.8772521015339	606.8775555401601	1	0
pos	606.9685939784562	606.9688974627531	1	0
pos	607.0010676587833	607.0013711593172	1	0
pos	607.0617707854877	607.0620743163731	1	0
pos	607.0811970681175	607.081500608716	1	0
neg	607.1261227277041	607.1264262907655	1	0
neg	607.1267298539786	607.1270334173436	0	1
neg	607.1270334173436	607.1273369808603	0	1
neg	607.1273369808603	607.1276405445288	1	0
pos	607.1482832300733	607.1485868042149	1	0
pos	607.1491939529535	607.1494975275506	1	0
neg	607.1513189783202	607.1516225539798	0	1
neg	607.1586048360427	607.1589084153452	0	1
pos	607.1950354361373	607.1953390336552	0	2
pos	607.2074830588411	607.2077866625827	1	0
pos	607.2083938705213	607.2086974747183	0	1
pos	607.2390586610293	607.2393622805587	1	0
pos	607.4570965640711	607.4574002926195	1	0
pos	607.4577040213196	607.4580077501716	0	1
